"","disasterNumber","state.x","county","city","zipCode","validRegistrations","totalInspected","totalInspectedWithNoDamage","totalWithModerateDamage","totalWithMajorDamage","totalWithSubstantialDamage","approvedForFemaAssistance","totalApprovedIhpAmount","repairReplaceAmount","rentalAmount","otherNeedsAmount","approvedBetween1And10000","approvedBetween10001And25000","approvedBetween25001AndMax","totalMaxGrants","id","femaDeclarationString","state.y","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate"
"57",1460,"FL","Miami-Dade (County)","MIAMI SHORES","33138",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb536","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"58",1460,"FL","Miami-Dade (County)","MIAMI","33142",2564,2493,2564,0,0,0,1717,4421874.46,637.7,913127,3508109.76,1709,8,0,0,"624804b3cbab24a500aeb53a","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"59",1460,"FL","Miami-Dade (County)","MIAMI","33145",2,2,2,0,0,0,1,1540.34,0,0,1540.34,1,0,0,0,"624804b3cbab24a500aeb53f","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"60",1460,"FL","Miami-Dade (County)","DR MARTIN LUTHER KING JR","33147",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb541","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"61",1460,"FL","Miami-Dade (County)","MIAMI","33150",592,583,592,0,0,0,211,425800.79,0,87996,337804.79,211,0,0,0,"624804b3cbab24a500aeb544","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"62",1460,"FL","Miami-Dade (County)","MIAMI","33151",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb546","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"63",1460,"FL","Miami-Dade (County)","MIAMI","33157",436,428,436,0,0,0,107,198139.54,0,29646,168493.54,107,0,0,0,"624804b3cbab24a500aeb54a","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"64",1460,"FL","Miami-Dade (County)","MIAMI","33161",94,91,94,0,0,0,26,44849.95,0,7770,37079.95,26,0,0,0,"624804b3cbab24a500aeb54f","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"65",1460,"FL","Miami-Dade (County)","CUTLER RIDGE","33189",1,1,1,0,0,0,1,1111.33,0,0,1111.33,1,0,0,0,"624804b3cbab24a500aeb571","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"66",1460,"FL","Miami-Dade (County)","MIAMI","33101",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb51f","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"67",1460,"FL","Miami-Dade (County)","MIAMI","33107",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb523","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"68",1460,"FL","Miami-Dade (County)","MIAMI","33130",13,12,13,0,0,0,5,8468.02,0,0,8468.02,5,0,0,0,"624804b3cbab24a500aeb52a","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"69",1460,"FL","Miami-Dade (County)","LEISURE CITY","33033",3,3,3,0,0,0,1,1100,0,0,1100,1,0,0,0,"624804b3cbab24a500aeb50e","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"70",1460,"FL","Miami-Dade (County)","MIAMI","33033",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb50f","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"71",1460,"FL","Miami-Dade (County)","FLORIDA","33034",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb511","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"72",1460,"FL","Miami-Dade (County)","FLORIDA CITY","33034",292,285,292,0,0,0,128,279905.58,0,45392,234228.82,127,1,0,0,"624804b3cbab24a500aeb512","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"73",1460,"FL","Miami-Dade (County)","MIAMI","33167",154,154,154,0,0,0,65,106553.04,0,31702,74851.04,65,0,0,0,"624804b3cbab24a500aeb555","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"74",1460,"FL","Miami-Dade (County)","NORTH MIAMI","33181",2,2,2,0,0,0,1,1366.18,0,0,1366.18,1,0,0,0,"624804b3cbab24a500aeb56b","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"75",1460,"FL","Miami-Dade (County)","NORTH MIAMI","33167",9,9,9,0,0,0,6,11746.52,0,1626,10120.52,6,0,0,0,"624804b3cbab24a500aeb556","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"76",1460,"FL","Miami-Dade (County)","MIAMI","33174",2,2,2,0,0,0,1,1533.02,0,0,1533.02,1,0,0,0,"624804b3cbab24a500aeb562","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"77",1460,"FL","Miami-Dade (County)","MIAMI","33177",116,113,116,0,0,0,42,98855.58,0,27644,71211.58,42,0,0,0,"624804b3cbab24a500aeb565","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"78",1460,"FL","Miami-Dade (County)","MIAMI","33178",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb566","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"79",1460,"FL","Miami-Dade (County)","NORTH MIAMI BEACH","33179",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb568","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"80",1460,"FL","Miami-Dade (County)","NORTH MIAMI BEACH","33181",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb56c","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"81",1460,"FL","Miami-Dade (County)","SOUTH MIAMI","33143",15,15,15,0,0,0,2,4111.64,0,1304,2807.64,2,0,0,0,"624804b3cbab24a500aeb53d","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"82",1460,"FL","Miami-Dade (County)","MIAMI","33131",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb52b","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"83",1460,"FL","Miami-Dade (County)","CORAL GABLES","33133",3,3,3,0,0,0,1,448.47,0,0,448.47,1,0,0,0,"624804b3cbab24a500aeb52e","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"84",1460,"FL","Miami-Dade (County)","HIALEAH","33010",3,3,3,0,0,0,1,1304,0,1304,0,1,0,0,0,"624804b3cbab24a500aeb4fe","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"85",1460,"FL","Miami-Dade (County)","HIALEAH","33012",1,1,1,0,0,0,1,4916.05,0,0,4916.05,1,0,0,0,"624804b3cbab24a500aeb4ff","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"86",1460,"FL","Miami-Dade (County)","MIAMI","33106",1,1,1,0,0,0,1,1195.52,0,0,1195.52,1,0,0,0,"624804b3cbab24a500aeb522","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"87",1460,"FL","Miami-Dade (County)","HIALEAH","33014",13,12,13,0,0,0,9,16875.91,0,2232,14643.91,9,0,0,0,"624804b3cbab24a500aeb500","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"88",1460,"FL","Miami-Dade (County)","FLORDIA CITY","33034",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb510","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"89",1460,"FL","Miami-Dade (County)","Florida City","33034",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb514","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"90",1460,"FL","Miami-Dade (County)","HOMESTEAD","33035",6,6,6,0,0,0,1,1000,0,0,1000,1,0,0,0,"624804b3cbab24a500aeb516","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"91",1460,"FL","Miami-Dade (County)","MIAMI","33102",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb520","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"92",1460,"FL","Miami-Dade (County)","MIAMI","33124",3,3,3,0,0,0,3,3269.88,0,1304,1965.88,3,0,0,0,"624804b3cbab24a500aeb524","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"93",1460,"FL","Miami-Dade (County)","MIAMI","33126",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb526","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"94",1460,"FL","Miami-Dade (County)","MIAMI","33129",2,2,2,0,0,0,1,1200,0,0,1200,1,0,0,0,"624804b3cbab24a500aeb529","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"95",1460,"FL","Miami-Dade (County)","HOMESTEAD","33030",369,360,369,0,0,0,154,278028.98,0,44350,233678.98,154,0,0,0,"624804b3cbab24a500aeb506","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"96",1460,"FL","Miami-Dade (County)","MIAMI","33186",3,3,3,0,0,0,2,9769.94,0,3360,6409.94,2,0,0,0,"624804b3cbab24a500aeb56f","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"97",1460,"FL","Miami-Dade (County)","MIAMI","33187",1,1,1,0,0,0,1,2499.52,0,1304,1195.52,1,0,0,0,"624804b3cbab24a500aeb570","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"98",1460,"FL","Miami-Dade (County)","MIAMI","33193",4,4,4,0,0,0,1,1626,0,1626,0,1,0,0,0,"624804b3cbab24a500aeb574","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"99",1460,"FL","Miami-Dade (County)","HIALEAH","33016",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb503","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"100",1460,"FL","Miami-Dade (County)","LEISURE CITY","33030",1,1,1,0,0,0,1,1007.48,0,0,1007.48,1,0,0,0,"624804b3cbab24a500aeb507","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"101",1460,"FL","Miami-Dade (County)","MIAMI","33030",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb508","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"102",1460,"FL","Miami-Dade (County)","NARANJA","33032",36,36,36,0,0,0,21,39204.24,0,4464,34740.24,21,0,0,0,"624804b3cbab24a500aeb50b","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"103",1460,"FL","Miami-Dade (County)","PRINCETON","33032",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb50c","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"104",1460,"FL","Miami-Dade (County)","FLORIDA CITY ","33034",1,1,1,0,0,0,1,346.59,0,0,346.59,1,0,0,0,"624804b3cbab24a500aeb513","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"105",1460,"FL","Miami-Dade (County)","NORTH MIAMI BEACH","33162",30,28,30,0,0,0,7,12345.19,0,3536,8809.19,7,0,0,0,"624804b3cbab24a500aeb552","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"106",1460,"FL","Miami-Dade (County)","MIAMI","33164",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb553","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"107",1460,"FL","Miami-Dade (County)","OPA LOCKA","33167",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb557","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"108",1460,"FL","Miami-Dade (County)","MIAMI ","33142",1,1,1,0,0,0,1,1362.03,0,0,1362.03,1,0,0,0,"624804b3cbab24a500aeb53b","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"109",1460,"FL","Miami-Dade (County)","OPA LOCKA","33056",346,339,346,0,0,0,155,398297.94,0,124114,274183.94,153,2,0,0,"624804b3cbab24a500aeb51e","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"110",1460,"FL","Miami-Dade (County)","EASTLAKE WEIR","33106",1,1,1,0,0,0,1,346.59,0,0,346.59,1,0,0,0,"624804b3cbab24a500aeb521","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"111",1460,"FL","Miami-Dade (County)","HIALEAH","33015",16,16,16,0,0,0,7,12692.4,0,4234,8458.4,7,0,0,0,"624804b3cbab24a500aeb501","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"112",1460,"FL","Miami-Dade (County)","MIAMI","33015",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb502","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"113",1460,"FL","Miami-Dade (County)","MIAMI","33135",6,6,6,0,0,0,2,3069.84,0,0,3069.84,2,0,0,0,"624804b3cbab24a500aeb530","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"114",1460,"FL","Miami-Dade (County)","MIAMI","33137",78,78,78,0,0,0,26,45908.54,0,10732,35176.54,26,0,0,0,"624804b3cbab24a500aeb532","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"115",1460,"FL","Miami-Dade (County)","MIAMI BEACH","33141",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb538","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"116",1460,"FL","Miami-Dade (County)","LIBERTY CITY","33142",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb539","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"117",1460,"FL","Miami-Dade (County)","MIAMI","33184",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb56e","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"118",1460,"FL","Miami-Dade (County)","MIAMI","33127",716,701,716,0,0,0,315,604501.61,0,97032,507469.61,315,0,0,0,"624804b3cbab24a500aeb527","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"119",1460,"FL","Miami-Dade (County)","MIAMI","33054",6,6,6,0,0,0,3,3894.16,0,2608,1286.16,3,0,0,0,"624804b3cbab24a500aeb517","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"120",1460,"FL","Miami-Dade (County)","OPA LOCKA","33054",1227,1206,1227,0,0,0,726,2023518.78,0,634992,1388526.78,726,0,0,0,"624804b3cbab24a500aeb518","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"121",1460,"FL","Miami-Dade (County)","MIRAMAR","33023",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b3cbab24a500aeb505","DR-1460-FL","FL","DR","2003-04-25T16:45:00.000Z",2003,"Severe Storm(s)","SEVERE STORMS AND TORNADOES",1,1,0,1,"2003-03-27T18:00:00.000Z","2003-03-27T22:00:00.000Z","2010-11-08T00:00:00.000Z"
"122",1539,"FL","Duval (County)","JACKSONVILLE","32208",29,25,29,0,0,0,14,57671.08,0,11418,46253.08,13,1,0,0,"624804b4cbab24a500aecfd3","DR-1539-FL","FL","DR","2004-08-13T17:30:00.000Z",2004,"Hurricane","TROPICAL STORM BONNIE AND HURRICANE CHARLEY",0,0,1,1,"2004-08-11T09:00:00.000Z","2004-08-30T12:14:00.000Z",""
